,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,Stress,TopologicalCoefficient,Role,Random
334,7.179140679140679,0.0006917996519383003,0.1392924368936725,0.6,12,14,False,5.0,12,5,0.9356339512589512,169388,0.3846153846153846,1,1060
335,7.178101178101178,0.0027693604816655,0.1393126086117011,0.3214285714285714,18,14,False,3875.0,18,8,0.9356447793947794,423488,0.2980769230769231,1,7
336,6.381843381843382,0.0,0.1566945379520034,1.0,6,14,False,16.0,6,3,0.9439391314391314,0,0.4210526315789473,2,1002
337,5.1053361053361055,0.0025437872405879,0.1958734898873354,0.5555555555555556,26,12,False,32.77777777777778,26,9,0.9572360822360824,704222,0.1800976800976801,2,8
338,4.862785862785863,0.0074663445817325,0.2056434373663959,0.3071895424836601,52,11,False,32.388888888888886,52,18,0.9597626472626472,1856776,0.1160892074870569,2,1035
339,6.120582120582121,0.0038808710119022,0.163383152173913,0.2773109243697479,88,13,False,20.285714285714285,88,35,0.9466606029106028,850212,0.1334586466165413,7,2
340,6.455647955647955,0.0010764960263205,0.1549031184584831,0.3846153846153846,34,13,False,23.714285714285715,34,14,0.9431703337953338,442524,0.1510464058234759,2,1004
341,6.515939015939016,0.0014213787591035,0.1534698218558894,0.2952380952380952,34,13,False,16.666666666666668,34,15,0.942542301917302,336100,0.1424501424501424,2,1065
342,5.766458766458767,3.824065270618949e-05,0.1734166566518447,0.6071428571428571,22,12,False,12.0,22,8,0.9503493878493878,4906,0.24,1,1052
343,5.557172557172557,0.0004832422721062773,0.1799476243920688,0.4642857142857143,16,12,False,17.5,16,8,0.9525294525294524,49814,0.1988636363636363,1,1
344,5.766458766458767,3.824065270618949e-05,0.1734166566518447,0.6071428571428571,22,12,False,12.0,22,8,0.9503493878493878,4906,0.24,1,1041
345,6.010741510741511,0.0144559068351406,0.1663688245806191,0.2333333333333333,154,13,False,18.622222222222224,154,45,0.947804775929776,2881230,0.0964881980426021,1,1042
346,6.295218295218295,0.0,0.1588507265521796,1.0,6,13,False,9.666666666666666,6,3,0.9448414760914762,0,0.5087719298245614,7,1041
347,5.16008316008316,0.0079963824296723,0.1937953263497179,0.3333333333333333,54,12,False,19.0625,54,16,0.9566658004158004,1964400,0.1422574626865671,2,1065
348,5.742550242550243,0.0024358962470307,0.1741386592650697,0.303030303030303,32,13,False,13.5,32,12,0.950598434973435,396688,0.1467391304347826,7,1002
349,5.573458073458074,0.0061784205052538,0.179421821572894,0.2492307692307692,74,12,False,13.961538461538462,74,26,0.9523598117348118,1421402,0.1041905855338691,2,1002
350,8.876299376299377,0.00016590566770019474,0.1126595620096029,0.5333333333333333,16,17,False,8.0,16,6,0.9179552148302148,51398,0.2580645161290322,1,1035
351,5.507623007623008,0.0007000737401142908,0.1815665303554577,0.6428571428571429,32,12,False,25.0,32,8,0.9530455936705936,128770,0.2346698113207547,1,1011
352,6.068260568260568,0.0012975986804121,0.1647918688973905,0.5128205128205128,36,13,False,17.153846153846153,36,13,0.9472056190806192,199376,0.1768437747819191,2,1012
353,5.325363825363826,5.760523083149431e-05,0.1877805973062658,0.6,30,12,False,24.727272727272727,30,11,0.9549441268191268,11878,0.2077922077922078,2,1056
354,5.554747054747055,0.0403370469397497,0.1800261992389744,0.3787878787878788,24,12,False,21.666666666666668,24,12,0.9525547181797182,14555892,0.1851851851851851,7,1006
355,5.782397782397783,0.0019327096612111,0.1729386385426654,0.2476190476190476,56,14,False,18.666666666666668,56,21,0.9501833564333564,377592,0.1269841269841269,1,1011
356,6.733887733887734,0.0005126877380417952,0.1485026242667489,0.5238095238095238,14,13,False,18.571428571428573,14,7,0.9402720027720028,315764,0.3095238095238095,1,7
357,7.39050589050589,0.0127278176661615,0.1353087345867129,0.2666666666666666,12,15,False,6.166666666666667,12,6,0.9334322303072304,2970116,0.24,1,1052
358,8.173596673596673,0.0037379840457202,0.1223451608800712,0.3333333333333333,30,16,False,7.222222222222222,30,9,0.9252750346500346,733148,0.2188552188552188,1,1002
359,5.495841995841996,0.0034611601336038,0.1819557404955551,0.3333333333333333,26,13,False,13.0,26,9,0.9531683125433124,445248,0.1790123456790123,1,1056
360,6.494455994455994,0.0,0.1539774849277063,1.0,16,14,False,5.25,16,4,0.9427660833910836,0,0.5833333333333334,1,1052
361,6.494455994455994,0.0,0.1539774849277063,1.0,16,14,False,5.25,16,4,0.9427660833910836,0,0.5833333333333334,1,1041
362,5.367983367983368,0.0002828397842769368,0.1862896979085979,0.4666666666666667,34,12,False,23.7,34,10,0.9545001732501732,27974,0.1781954887218045,1,1065
363,7.594248094248094,0.0172998492410105,0.1316786056485833,0.2777777777777778,18,13,False,4.333333333333333,18,9,0.9313099156849156,1347618,0.2280701754385964,1,1011
364,8.703049203049202,0.0,0.1149022574352032,1.0,6,16,False,5.666666666666667,6,3,0.9197599041349042,0,0.9444444444444444,1,1006
365,5.488565488565489,0.0385841394021132,0.1821969696969697,0.4678362573099415,38,12,False,28.0,38,19,0.9532441094941096,8257554,0.128440366972477,7,7
366,5.183645183645184,0.0005664204262214033,0.1929144385026737,0.5512820512820513,38,11,False,19.07692307692308,38,13,0.9564203626703628,116682,0.2271062271062271,1,1002
367,4.750519750519751,0.0215562931803166,0.2105032822757111,0.2,58,11,False,22.92,58,25,0.960932085932086,4079542,0.0821505376344086,7,1
368,5.215176715176715,0.0053389419177022,0.1917480566075344,0.3047619047619048,30,12,False,22.266666666666666,30,15,0.9560919092169092,562224,0.1230202578268876,2,1035
369,6.498613998613998,0.0,0.1538789656091709,1.0,8,14,False,10.75,8,4,0.9427227708477708,0,0.4479166666666667,1,1065
370,6.155925155925156,0.0004067412396594367,0.1624451198919284,0.5238095238095238,22,14,False,12.142857142857142,22,7,0.9462924462924462,57430,0.2478134110787172,1,1033
371,4.901247401247401,0.0282618787803074,0.2040296924708377,0.1204301075268817,86,11,False,14.193548387096774,86,31,0.9593620062370062,5067414,0.0593872317451747,1,1056
372,5.790713790713791,0.0,0.1726902824317855,1.0,10,12,False,19.4,10,5,0.9500967313467312,0,0.3079365079365079,1,9
373,1.0,0.0,1.0,0.0,2,1,False,1.0,2,1,1.0,0,0.0,1,1035
374,2.0434782608695654,0.1765480895915678,0.4893617021276595,0.4181818181818181,24,4,False,6.2727272727272725,24,11,0.9051383399209484,316,0.3920454545454545,1,7
