AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,Eccentricity,IsSingleNode,NeighborhoodConnectivity,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,Stress,TopologicalCoefficient,Role
4.768537768537769,0.014517104090810367,0.2097078912948699,0.2611764705882353,186,11,false,22.333333333333332,186,51,0.9607443982443983,2527674,0.08302354399008674,1
7.003811503811503,0.0,0.14277939939642806,1.0,4,14,false,12.5,4,2,0.9374602968352969,0,0.5434782608695652,1
9.627165627165628,0.004843558396418015,0.10387273250791822,0.0,8,18,false,3.25,8,4,0.9101336913836914,603884,0.25,1
7.614345114345114,0.004242292438534192,0.13133105802047781,0.32142857142857145,16,15,false,6.5,16,8,0.9311005717255717,732418,0.19921875,1
8.292099792099792,0.0067114131544960594,0.12059671555722702,0.1111111111111111,44,16,false,5.666666666666667,44,18,0.9240406271656272,1815322,0.10082304526748971,1
8.959112959112959,0.0013857611777889076,0.11161819306930693,0.0,6,17,false,3.6666666666666665,6,3,0.9170925733425733,179370,0.3333333333333333,1
7.582467082467082,0.0,0.1318831970022392,1.0,10,15,false,17.4,10,5,0.9314326345576346,0,0.4461538461538462,1
5.688496188496188,0.006566691337820656,0.17579338490589025,0.23399014778325122,98,12,false,13.827586206896552,98,29,0.9511614980364981,2080320,0.10974274767378216,2
7.959805959805959,0.008352322094596356,0.1256312032039004,0.1631578947368421,40,16,false,6.25,40,20,0.9275020212520212,2908722,0.1935483870967742,1
7.1808731808731805,0.0018663708545660711,0.1392588303416329,0.2,10,15,false,3.4,10,5,0.9356159043659044,168800,0.26666666666666666,1
1.0,0.0,1.0,0.0,2,1,false,1.0,2,1,1.0,0,0.0,7
7.827789327789328,6.119944934236648E-4,0.12774998893364614,0.5,8,15,false,5.75,8,4,0.9288771945021944,54794,0.34375,1
1.3333333333333333,0.42380952380952386,0.75,0.4222222222222222,26,2,false,5.8,26,10,0.9696969696969696,132,0.38666666666666666,7
5.51004851004851,0.004538112271296935,0.1814866054584329,0.5636363636363636,34,13,false,21.181818181818183,34,11,0.9530203280203281,354746,0.19082719082719082,1
6.922037422037422,0.015752837673648986,0.14446613605646494,0.13666666666666666,50,14,false,5.08,50,25,0.9383121101871102,2944052,0.13025641025641024,1
4.98960498960499,0.02411325059419173,0.20041666666666666,0.14793741109530584,156,11,false,9.605263157894736,156,38,0.9584416146916147,2151274,0.0627794977640179,1
4.811503811503812,0.05149323524924587,0.20783522972778337,0.16374269005847952,48,12,false,16.210526315789473,48,19,0.9602968352968353,11040872,0.1022651565622918,2
1.0,0.047619047619047616,1.0,0.8095238095238095,20,1,false,5.857142857142857,20,7,1.0,8,0.8367346938775511,1
5.196812196812197,0.00242627902750365,0.19242565675423387,0.4835164835164835,42,12,false,18.571428571428573,42,14,0.9562832062832062,869986,0.17687074829931973,7
4.679140679140679,0.06055682320013299,0.21371445497630331,0.16042780748663102,110,12,false,18.852941176470587,110,34,0.961675617925618,13369352,0.06412565026010404,1
5.786555786555787,0.02172126544495888,0.17281437125748503,0.1856060606060606,134,13,false,10.303030303030303,134,33,0.9501400438900439,1770586,0.10201020102010201,1
6.39015939015939,7.635911634638611E-4,0.15649061923869428,0.41904761904761906,50,13,false,10.333333333333334,50,15,0.9438525063525063,131966,0.16666666666666666,1
7.417186417186417,0.0,0.13482201251985426,1.0,8,16,false,6.5,8,4,0.9331543081543082,0,0.4642857142857143,1
6.557172557172557,0.0015910463742312014,0.15250475586556753,0.42857142857142855,14,15,false,6.142857142857143,14,7,0.9421127858627858,214380,0.25595238095238093,1
5.195772695772696,0.015721105339471738,0.1924641547182394,0.14942528735632185,84,12,false,17.3,84,30,0.9562940344190345,2350690,0.07396280400572246,1
6.104989604989605,0.0,0.1638004427038992,1.0,10,13,false,26.4,10,5,0.9468230249480248,0,0.41904761904761906,1
8.691268191268192,0.005954708748818393,0.11505800741538093,0.14285714285714285,16,16,false,4875,16,8,0.919882623007623,1040526,0.16071428571428573,1
5.2331947331947335,0.007247713131980784,0.19108786333840957,0.22,104,12,false,9.32,104,25,0.9559042215292215,960338,0.11095238095238096,1
6.165280665280665,0.001974401613476861,0.1621986174338223,0.22727272727272727,28,14,false,5.166666666666667,28,12,0.9461949930699931,212782,0.1639784946236559,1
6.065142065142065,0.0031526909059782647,0.1648765996343693,0.23076923076923078,30,14,false,7.538461538461538,30,13,0.9472381034881034,551346,0.129973474801061,1
5.373873873873874,0.0018134638943518478,0.18608549874266553,0.5769230769230769,26,13,false,20.307692307692307,26,13,0.9544388138138138,437074,0.1651031894934334,2
6.136521136521137,0.009070730113651101,0.16295878035008468,0.3717948717948718,28,13,false,9.23076923076923,28,13,0.9464945714945715,793986,0.19230769230769232,1
4.398821898821899,0.10481003499508486,0.22733359590389918,0.11929824561403508,446,11,false,20375,446,96,0.9645956052206053,25191938,0.04555835197613721,1
7.582467082467082,0.01734859799245532,0.1318831970022392,0.13333333333333333,40,15,false,6.0,40,16,0.9314326345576346,3983850,0.10681818181818181,1
6.9397089397089395,0.0024497526678385574,0.14409826243259438,0.4722222222222222,30,14,false,8.11111111111111,30,9,0.938128031878032,276340,0.2616487455197133,1
5.673250173250174,0.0,0.17626580345691076,1.0,10,12,false,14.0,10,5,0.9513203106953108,0,0.34146341463414637,1
4.915107415107415,0.02308168940694112,0.20345435318998942,0.2916666666666667,32,11,false,18.0,32,16,0.9592176310926311,4533742,0.11647727272727272,1
1.0,0.0,1.0,1.0,10,1,false,5.0,10,5,1.0,0,1.0,1
6.352044352044352,1.69224154907296E-4,0.15742963124590878,0.5714285714285714,18,14,false,11.75,18,8,0.944249537999538,41190,0.20982142857142858,1
6.054400554400554,0.0011027903199053053,0.16516911806787615,0.3333333333333333,30,14,false,9.333333333333334,30,12,0.9473499942249942,321532,0.1414141414141414,1
5.66008316008316,0.009057230036497667,0.17667584940312211,0.1477832512315271,78,13,false,7.413793103448276,78,29,0.951457467082467,919500,0.09267241379310345,7
5.628551628551628,0.0017308844623319202,0.1776655996060084,0.3611111111111111,22,13,false,11.0,22,9,0.9517859205359205,112776,0.1864406779661017,1
8.683991683991684,0.0,0.1151544170457266,1.0,4,16,false,5.5,4,2,0.91995841995842,0,0.6111111111111112,1
5.567221067221067,0.01505763720242902,0.17962282940187965,0.12318840579710146,52,14,false,8.0,52,24,0.9524247805497805,2108642,0.07132132132132132,1
1.9,0.18888888888888888,0.5263157894736842,0.5,12,4,false,3.6,12,5,0.85,34,0.5142857142857142,1
6.217948717948718,0.00983369367611034,0.16082474226804122,0.4,16,14,false,10.4,16,5,0.9456463675213675,600104,0.24186046511627907,1
6.506583506583507,0.004179785978808487,0.1536904888699542,0.2,28,13,false,4.9,28,10,0.9426397551397551,630178,0.20869565217391303,1
4.9397089397089395,0.036674014201781235,0.20244107744107745,0.08666666666666667,84,13,false,11.92,84,25,0.9589613652113652,4513232,0.06421621621621622,1
7.9334719334719335,0.0027691202734530292,0.1260482180293501,0.4444444444444444,18,15,false,5.777777777777778,18,9,0.927776334026334,239304,0.4126984126984127,1
7.781011781011781,5.188497389537252E-4,0.1285179907374421,0.8095238095238095,20,15,false,6.857142857142857,20,7,0.9293644606144605,306750,0.4897959183673469,1056
7.781011781011781,5.188497389537252E-4,0.1285179907374421,0.8095238095238095,20,15,false,6.857142857142857,20,7,0.9293644606144605,306750,0.4897959183673469,1
7.781011781011781,5.188497389537252E-4,0.1285179907374421,0.8095238095238095,20,15,false,6.857142857142857,20,7,0.9293644606144605,306750,0.4897959183673469,1011
6.082120582120582,0.0027229777291665723,0.16441633908733552,0.37777777777777777,50,13,false,10.5,50,10,0.9470612439362439,765698,0.19444444444444445,1
7.2300762300762305,8.214806888428886E-4,0.13831112815105914,0.3333333333333333,12,16,false,7.666666666666667,12,3,0.9351033726033725,56512,0.4074074074074074,1
5.468468468468468,0.01268549987196753,0.1828665568369028,0.15503875968992248,162,12,false,11.69767441860465,162,43,0.9534534534534534,2506616,0.08237798886341303,1
4.991337491337491,0.0016370407569110913,0.20034710170079834,0.49523809523809526,60,12,false,30.266666666666666,60,15,0.9584235677985679,391330,0.12934472934472935,2
5.181566181566182,0.0350042746238798,0.19299184164771965,0.12525252525252525,198,12,false,12.222222222222221,198,45,0.956442018942019,6642638,0.07232084155161078,1
5.186417186417186,0.006464484994618725,0.19281133083912347,0.2426470588235294,50,12,false,10.176470588235293,50,17,0.9563914876414876,1681580,0.11564171122994653,1
6.466735966735967,1.9575102636290129E-4,0.15463751808390933,0.5818181818181818,28,13,false,30.636363636363637,28,11,0.9430548336798337,93184,0.22362309223623092,2
5.177408177408178,2.231729137574276E-4,0.19314683442644892,0.6181818181818182,34,12,false,35.54545454545455,34,11,0.9564853314853314,81232,0.1795224977043159,1041
4.6514206514206515,0.05055888442089181,0.21498808104886769,0.15757575757575756,174,11,false,18.044444444444444,174,45,0.9619643682143683,10213776,0.06353677621283255,1
7.256410256410256,0.001057473648612315,0.13780918727915195,0.5714285714285714,14,14,false,8.285714285714286,14,7,0.9348290598290597,483060,0.3314285714285714,1
6.9386694386694385,0.007848084552373461,0.14411985018726592,0.4444444444444444,18,14,false,8.777777777777779,18,9,0.93813886001386,1411338,0.19082125603864733,2
6.781358281358282,3.715280875582092E-5,0.1474630831332073,0.6666666666666666,14,13,false,24.142857142857142,14,7,0.939777517902518,5834,0.30952380952380953,7
6.785862785862786,0.0,0.14736519607843138,1.0,10,13,false,28.4,10,5,0.9397305959805959,0,0.39444444444444443,7
6.2709632709632706,0.009783673626376494,0.15946513426898,0.4444444444444444,18,13,false,8.777777777777779,18,9,0.9450941325941327,950828,0.22507122507122507,1
6.971586971586971,0.020096431975439165,0.14343936381709743,0.14814814814814814,54,15,false,6.62962962962963,54,27,0.9377959690459691,5572038,0.13529856386999245,1
7.527027027027027,0.0,0.13285457809694792,1.0,10,15,false,6.4,10,5,0.9320101351351351,0,0.5333333333333333,1
7.621968121968122,0.0016556647548130845,0.13119970905123426,0.3333333333333333,12,16,false,6.75,12,4,0.9310211653961654,117232,0.29347826086956524,1
6.2227997227997225,0.006226677283869659,0.16069937078901944,0.28104575163398693,38,14,false,8.11111111111111,38,18,0.9455958362208362,700816,0.14384920634920634,1
8.637214137214137,0.0,0.11577807197015284,1.0,4,16,false,6.5,4,2,0.9204456860706861,0,0.5909090909090909,1
5.78066528066528,0.004006995844517396,0.17299046934004678,0.3238095238095238,38,12,false,10.066666666666666,38,15,0.9502014033264033,376244,0.19738562091503267,1
7.226611226611227,0.004366469500288857,0.13837744533947066,0.28095238095238095,100,15,false,10.142857142857142,100,21,0.9351394663894664,777624,0.16904761904761906,1
5.54954954954955,0.001385520969576429,0.18019480519480519,0.5238095238095238,14,12,false,24.714285714285715,14,7,0.9526088588588588,213772,0.26015037593984963,2
6.933818433818434,0.0029950582488634503,0.14422067862675528,0.3333333333333333,14,14,false,6.714285714285714,14,7,0.9381893913143914,672004,0.22660098522167488,1
5.766112266112266,0.0027691202734530292,0.17342707769965748,0.42857142857142855,16,12,false,15.25,16,8,0.9503529972279973,705200,0.27232142857142855,7
1.0,0.0,1.0,1.0,10,1,false,5.0,10,5,1.0,0,1.0,1
1.0,0.0,1.0,1.0,10,1,false,5.0,10,5,1.0,0,1.0,1
4.963617463617464,0.0035731660141210004,0.20146596858638743,0.26666666666666666,66,11,false,21.333333333333332,66,21,0.958712318087318,495092,0.11851851851851852,2
5.3894663894663895,9.523352484646441E-5,0.18554712614118554,0.4230769230769231,30,12,false,18.53846153846154,30,13,0.9542763917763918,19358,0.167013167013167,1
6.363478863478863,1.9783048455249006E-5,0.15714674652872312,0.8333333333333334,12,13,false,5.75,12,4,0.9441304285054285,1576,0.4423076923076923,1
6.7772002772002775,0.0,0.14755355590776623,1.0,10,15,false,9.666666666666666,10,3,0.9398208304458304,0,0.4603174603174603,1
2.6,0.0,0.3846153846153846,1.0,4,5,false,5.5,4,2,0.7333333333333334,0,0.9166666666666666,1
8.673596673596673,0.005535758395377113,0.11529242569511026,0.16363636363636364,24,16,false,3.5454545454545454,24,11,0.9200667013167013,2475166,0.20855614973262032,1
10.04019404019404,0.001385520969576429,0.09959966869133076,0.3333333333333333,8,17,false,4.0,8,4,0.9058313120813121,391624,0.5,1
5.202009702009702,0.0018564253855405445,0.1922333977219743,0.3,56,12,false,20.047619047619047,56,21,0.9562290656040656,374034,0.11723753829016986,1
7.611919611919612,0.0013840797203015574,0.13137290604515658,0.6190476190476191,16,15,false,5.0,16,7,0.9311258373758373,263944,0.5555555555555556,1
7.611919611919612,0.0013840797203015574,0.13137290604515658,0.6190476190476191,16,15,false,5.0,16,7,0.9311258373758373,263944,0.5555555555555556,1
1.0,0.0,1.0,1.0,4,1,false,2.0,4,2,1.0,0,1.0,1
1.0,1.0,1.0,0.0,4,1,false,1.0,4,2,1.0,2,0.0,1
1.5,0.0,0.6666666666666666,0.0,2,2,false,2.0,2,1,0.75,0,0.0,1012
6.005197505197505,0.013372547644137998,0.16652241647914143,0.6666666666666666,12,14,false,10.833333333333334,12,6,0.9478625259875261,1929220,0.2882882882882883,1
1.0,0.6666666666666666,1.0,0.3333333333333333,6,1,false,1.6666666666666667,6,3,1.0,4,0.6666666666666666,1
6.943520443520444,6.936012135318894E-4,0.1440191626328659,0.3333333333333333,16,14,false,3.5,16,6,0.9380883287133287,128806,0.3333333333333333,1
7.746015246015246,6.930006930006931E-4,0.12909863565197943,0.0,4,16,false,1.5,4,2,0.9297290078540078,87334,0.5,1
6.905751905751906,0.03414012987183185,0.14480682388359256,0.09047619047619047,76,14,false,5.166666666666667,76,36,0.9384817509817509,6940944,0.08243727598566308,1
6.905751905751906,0.03414012987183185,0.14480682388359256,0.09047619047619047,76,14,false,5.166666666666667,76,36,0.9384817509817509,6940944,0.08243727598566308,2
7.095634095634096,3.1100893161789784E-6,0.14093173161441547,0.5111111111111111,36,14,false,16.3,36,10,0.9365038115038115,124,0.27627118644067794,7
4.860706860706861,0.05575868774329705,0.20573139435414883,0.17471264367816092,96,13,false,15.533333333333333,96,30,0.9597843035343036,11653936,0.07965811965811966,7
6.1933471933471935,2.8127538860838624E-5,0.16146357838200737,0.8,24,14,false,9.5,24,6,0.9459026334026334,2274,0.3392857142857143,1
1.9565217391304348,0.4486166007905138,0.5111111111111111,0.38095238095238093,18,3,false,5.714285714285714,18,7,0.9130434782608695,692,0.33613445378151263,1
8.40956340956341,0.0,0.11891223733003708,1.0,10,17,false,8.6,10,5,0.9228170478170479,0,0.3739130434782609,1
6.785862785862786,1.656032285721764E-4,0.14736519607843138,0.6,30,14,false,15.0,30,6,0.9397305959805959,13940,0.23809523809523808,1
5.797643797643798,0.007415428812702708,0.17248386325603632,0.16042780748663102,132,13,false,10.911764705882353,132,34,0.9500245437745437,1456008,0.0948849104859335,1
7.654885654885655,0.0,0.13063552417164584,1.0,12,16,false,8.333333333333334,12,3,0.9306782744282743,0,0.6410256410256411,1
6.850311850311851,0.020920497707681694,0.14597875569044005,0.10685483870967742,64,14,false,5.0625,64,32,0.9390592515592515,7392924,0.09926470588235294,1
1.0,0.6666666666666666,1.0,0.3333333333333333,14,1,false,3.0,14,7,1.0,28,0.47619047619047616,1
5.2782397782397785,2.3778346159865398E-4,0.1894570997177181,0.38461538461538464,34,12,false,18.214285714285715,34,14,0.9554350023100023,43844,0.15567765567765568,1
11.03049203049203,0.0,0.09065778727147075,1.0,4,18,false,4.5,4,2,0.895515708015708,0,0.6428571428571429,1010
7.121621621621622,1.2321445779440854E-6,0.14041745730550284,0.6785714285714286,20,13,false,8125,20,8,0.936233108108108,60,0.3385416666666667,1
6.252252252252252,0.002639846460924569,0.15994236311239193,0.3787878787878788,28,12,false,10.666666666666666,28,12,0.945289039039039,445520,0.16666666666666666,1
5.99029799029799,3.8815145480537423E-4,0.16693660342434058,0.37142857142857144,54,13,false,10.866666666666667,54,15,0.9480177292677293,77758,0.18735632183908046,1
5.191961191961192,0.015256940176246325,0.1926054458088628,0.29473684210526313,64,12,false,19.4,64,20,0.9563337375837375,1839476,0.10051813471502591,1
4.717948717948718,0.014064748688732025,0.21195652173913043,0.1913978494623656,126,11,false,21.096774193548388,126,31,0.9612713675213675,3515378,0.08541204126942667,2
4.717948717948718,0.014064748688732025,0.21195652173913043,0.1913978494623656,126,11,false,21.096774193548388,126,31,0.9612713675213675,3515378,0.08541204126942667,7
5.4774774774774775,0.00920455060206655,0.1825657894736842,0.14965986394557823,200,13,false,12.877551020408163,200,49,0.9533596096096096,2256942,0.06960838389409818,1
5.171517671517671,0.04267243591176434,0.19336683417085426,0.15954415954415954,66,12,false,10.777777777777779,66,27,0.9565466909216909,7171712,0.0798783858485351,1
5.569300069300069,0.005304553314341629,0.17955577676849377,0.22105263157894736,46,12,false,10.5,46,20,0.9524031242781242,799712,0.12352941176470589,7
5.6379071379071375,2.7089442100872694E-4,0.17737078237354803,0.6785714285714286,20,12,false,11.75,20,8,0.9516884673134673,84954,0.2554347826086957,1
5.116770616770617,0.009256683416935996,0.19543576894426762,0.44871794871794873,46,12,false,29.076923076923077,46,13,0.9571169727419727,755302,0.15223519935561822,2
7.702356202356202,0.015105614955174066,0.12983040172747312,0.1380952380952381,48,15,false,5.857142857142857,48,21,0.9301837895587896,2912116,0.09601873536299765,1
1.0,0.0,1.0,0.0,2,1,false,1.0,2,1,1.0,0,0.0,1
5.50970200970201,0.00828109754690156,0.1814980189925162,0.21739130434782608,58,12,false,15.130434782608695,58,23,0.9530239373989374,1236880,0.10086956521739131,7
5.362439362439362,4.438609414934501E-4,0.18648229516670975,0.358974358974359,40,12,false,23.846153846153847,40,13,0.9545579233079233,50204,0.17032967032967034,2
5.362439362439362,4.438609414934501E-4,0.18648229516670975,0.358974358974359,40,12,false,23.846153846153847,40,13,0.9545579233079233,50204,0.17032967032967034,7
8.914760914760915,0.00328290953087818,0.11217350746268656,0.3333333333333333,66,17,false,8.0,66,12,0.9175545738045737,977558,0.17391304347826086,1
5.122661122661123,0.005096590268959676,0.19521103896103895,0.2867647058823529,42,12,false,20.235294117647058,42,17,0.9570556133056133,1086480,0.11833505331957345,1
5.122661122661123,0.005096590268959676,0.19521103896103895,0.2867647058823529,42,12,false,20.235294117647058,42,17,0.9570556133056133,1086480,0.11833505331957345,1035
6.901593901593902,0.012810304569075896,0.1448940656692439,0.17777777777777778,22,14,false,7.1,22,10,0.9385250635250636,2884332,0.13529411764705881,1
7.178447678447679,0.0,0.1393058840565719,1.0,4,14,false,8.0,4,2,0.93564117001617,0,0.5714285714285714,1
4.874913374913375,0.02926831348542009,0.2051318501670339,0.19,70,12,false,15.16,70,25,0.959636319011319,3981448,0.0846927374301676,7
6.620582120582121,5.681688286861001E-6,0.15104411995603706,0.5238095238095238,14,15,false,13.285714285714286,14,7,0.9414522695772695,964,0.29523809523809524,1
1.0,0.0,1.0,1.0,6,1,false,3.0,6,3,1.0,0,1.0,1
6.664934164934165,4.1555561646828475E-4,0.1500389914218872,0.4166666666666667,20,13,false,18.11111111111111,20,9,0.9409902691152691,179524,0.18480725623582767,2
5.382882882882883,0.02310714810602971,0.18577405857740587,0.11806543385490754,110,13,false,7.973684210526316,110,38,0.95434496996997,2230996,0.07358674463937621,1
8.84060984060984,0.005671744336937303,0.113114368581955,0.1857707509881423,56,17,false,6.739130434782608,56,23,0.9183269808269808,1568970,0.12715340442986053,1
9.83922383922384,0.0,0.10163403296238907,1.0,8,18,false,12.25,8,4,0.9079247516747517,0,0.532608695652174,1
9.227997227997228,8.419305403281673E-4,0.10836587563832982,0.32967032967032966,34,18,false,8.214285714285714,34,14,0.9142916955416954,325368,0.18253968253968253,1
6.7269577269577265,0.03585007915331861,0.14865560935407438,0.10833333333333334,32,14,false,6.25,32,16,0.9403441903441904,3966346,0.09090909090909091,1
6.041233541233542,9.773787707158547E-4,0.1655291081158589,0.4,32,14,false,20.533333333333335,32,15,0.9474871506121506,398788,0.16693766937669377,1
5.98995148995149,0.0,0.16694626019552267,1.0,8,13,false,13.0,8,4,0.9480213386463386,0,325,1
5.98995148995149,0.0,0.16694626019552267,1.0,8,13,false,13.0,8,4,0.9480213386463386,0,325,1
6.321552321552321,1.239131483664646E-5,0.15818899364174524,0.6190476190476191,20,14,false,9.714285714285714,20,7,0.9445671633171634,780,0.24285714285714285,2
6.3212058212058215,0.0,0.15819766485775366,1.0,6,14,false,11.0,6,3,0.9445707726957727,0,0.4074074074074074,1
6.3212058212058215,0.0,0.15819766485775366,1.0,6,14,false,11.0,6,3,0.9445707726957727,0,0.4074074074074074,1
6.60984060984061,0.004350328084377759,0.1512895785279933,0.2222222222222222,18,15,false,3.888888888888889,18,9,0.9415641603141603,473742,0.20987654320987653,1
4.8995148995149,0.0031310361897866064,0.20410183875530408,0.28,134,11,false,13.32,134,25,0.9593800531300531,508460,0.11384615384615385,2
4.888080388080388,0.001433953260153586,0.2045792868788545,0.5512820512820513,96,11,false,20.23076923076923,96,13,0.9594991626241627,386772,0.1685897435897436,2
7.179140679140679,6.917996519383003E-4,0.1392924368936725,0.6,12,14,false,5.0,12,5,0.9356339512589513,169388,0.38461538461538464,1
7.178101178101178,0.0027693604816655085,0.1393126086117011,0.32142857142857145,18,14,false,3875,18,8,0.9356447793947794,423488,0.2980769230769231,1
6.381843381843382,0.0,0.15669453795200347,1.0,6,14,false,16.0,6,3,0.9439391314391314,0,0.42105263157894735,2
5.1053361053361055,0.002543787240587901,0.1958734898873354,0.5555555555555556,26,12,false,32.77777777777778,26,9,0.9572360822360823,704222,0.1800976800976801,2
4.862785862785863,0.007466344581732557,0.2056434373663959,0.30718954248366015,52,11,false,32.388888888888886,52,18,0.9597626472626472,1856776,0.11608920748705695,2
6.120582120582121,0.0038808710119022168,0.16338315217391303,0.2773109243697479,88,13,false,20.285714285714285,88,35,0.9466606029106028,850212,0.13345864661654136,7
6.455647955647955,0.0010764960263205134,0.15490311845848317,0.38461538461538464,34,13,false,23.714285714285715,34,14,0.9431703337953338,442524,0.1510464058234759,2
6.515939015939016,0.0014213787591035578,0.1534698218558894,0.29523809523809524,34,13,false,16.666666666666668,34,15,0.9425423019173019,336100,0.14245014245014245,2
5.766458766458767,3.8240652706189484E-5,0.17341665665184472,0.6071428571428571,22,12,false,12.0,22,8,0.9503493878493878,4906,0.24,1
5.557172557172557,4.8324227210627734E-4,0.17994762439206882,0.4642857142857143,16,12,false,17.5,16,8,0.9525294525294524,49814,0.19886363636363635,1
5.766458766458767,3.8240652706189484E-5,0.17341665665184472,0.6071428571428571,22,12,false,12.0,22,8,0.9503493878493878,4906,0.24,1
6.010741510741511,0.014455906835140633,0.16636882458061913,0.23333333333333334,154,13,false,18.622222222222224,154,45,0.947804775929776,2881230,0.09648819804260218,1
6.295218295218295,0.0,0.15885072655217966,1.0,6,13,false,9.666666666666666,6,3,0.9448414760914762,0,0.5087719298245614,7
5.16008316008316,0.007996382429672327,0.19379532634971797,0.3333333333333333,54,12,false,19.0625,54,16,0.9566658004158004,1964400,0.14225746268656717,2
5.742550242550243,0.002435896247030771,0.1741386592650697,0.30303030303030304,32,13,false,13.5,32,12,0.950598434973435,396688,0.14673913043478262,7
5.573458073458074,0.006178420505253859,0.179421821572894,0.24923076923076923,74,12,false,13.961538461538462,74,26,0.9523598117348118,1421402,0.10419058553386912,2
8.876299376299377,1.6590566770019474E-4,0.11265956200960299,0.5333333333333333,16,17,false,8.0,16,6,0.9179552148302149,51398,0.25806451612903225,1
5.507623007623008,7.000737401142908E-4,0.1815665303554577,0.6428571428571429,32,12,false,25.0,32,8,0.9530455936705936,128770,0.2346698113207547,1
6.068260568260568,0.0012975986804121898,0.16479186889739053,0.5128205128205128,36,13,false,17.153846153846153,36,13,0.9472056190806191,199376,0.17684377478191912,2
5.325363825363826,5.760523083149431E-5,0.18778059730626584,0.6,30,12,false,24.727272727272727,30,11,0.9549441268191269,11878,0.2077922077922078,2
5.554747054747055,0.040337046939749786,0.18002619923897448,0.3787878787878788,24,12,false,21.666666666666668,24,12,0.9525547181797182,14555892,0.18518518518518517,7
5.782397782397783,0.0019327096612111207,0.1729386385426654,0.24761904761904763,56,14,false,18.666666666666668,56,21,0.9501833564333565,377592,0.12698412698412698,1
6.733887733887734,5.126877380417952E-4,0.14850262426674898,0.5238095238095238,14,13,false,18.571428571428573,14,7,0.9402720027720027,315764,0.30952380952380953,1
7.3905058905058905,0.012727817666161524,0.13530873458671291,0.26666666666666666,12,15,false,6.166666666666667,12,6,0.9334322303072303,2970116,0.24,1
8.173596673596673,0.0037379840457202685,0.12234516088007122,0.3333333333333333,30,16,false,7.222222222222222,30,9,0.9252750346500346,733148,0.21885521885521886,1
5.495841995841996,0.003461160133603808,0.18195574049555513,0.3333333333333333,26,13,false,13.0,26,9,0.9531683125433125,445248,0.17901234567901234,1
6.494455994455994,0.0,0.15397748492770635,1.0,16,14,false,5.25,16,4,0.9427660833910835,0,0.5833333333333334,1
6.494455994455994,0.0,0.15397748492770635,1.0,16,14,false,5.25,16,4,0.9427660833910835,0,0.5833333333333334,1
5.367983367983368,2.828397842769368E-4,0.18628969790859798,0.4666666666666667,34,12,false,23.7,34,10,0.9545001732501732,27974,0.17819548872180452,1
7.594248094248094,0.01729984924101051,0.1316786056485833,0.2777777777777778,18,13,false,4.333333333333333,18,9,0.9313099156849157,1347618,0.22807017543859648,1
8.703049203049202,0.0,0.11490225743520326,1.0,6,16,false,5.666666666666667,6,3,0.9197599041349042,0,0.9444444444444444,1
5.488565488565489,0.03858413940211328,0.1821969696969697,0.4678362573099415,38,12,false,28.0,38,19,0.9532441094941095,8257554,0.12844036697247707,7
5.183645183645184,5.664204262214033E-4,0.19291443850267379,0.5512820512820513,38,11,false,19.076923076923077,38,13,0.9564203626703627,116682,0.2271062271062271,1
4.750519750519751,0.021556293180316686,0.21050328227571113,0.2,58,11,false,22.92,58,25,0.9609320859320859,4079542,0.0821505376344086,7
5.215176715176715,0.0053389419177022335,0.1917480566075344,0.3047619047619048,30,12,false,22.266666666666666,30,15,0.9560919092169092,562224,0.12302025782688766,2
6.498613998613998,0.0,0.1538789656091709,1.0,8,14,false,10.75,8,4,0.9427227708477708,0,0.4479166666666667,1
6.155925155925156,4.067412396594367E-4,0.1624451198919284,0.5238095238095238,22,14,false,12.142857142857142,22,7,0.9462924462924462,57430,0.2478134110787172,1
4.901247401247401,0.028261878780307465,0.20402969247083774,0.12043010752688173,86,11,false,14.193548387096774,86,31,0.9593620062370062,5067414,0.05938723174517479,1
5.790713790713791,0.0,0.17269028243178555,1.0,10,12,false,19.4,10,5,0.9500967313467313,0,0.30793650793650795,1
1.0,0.0,1.0,0.0,2,1,false,1.0,2,1,1.0,0,0.0,1
2.0434782608695654,0.17654808959156784,0.4893617021276595,0.41818181818181815,24,4,false,6.2727272727272725,24,11,0.9051383399209485,316,0.39204545454545453,1
6.657311157311157,0.0,0.15021079477437152,1.0,20,14,false,10.8,20,5,0.9410696754446755,0,0.3375,1
1.0,0.0,1.0,0.0,4,1,false,1.0,4,1,1.0,0,0.0,1
7.031878031878032,0.0013855209695764292,0.14220952005518872,0.4,16,14,false,5.8,16,5,0.9371679371679371,506324,0.3625,1
6.944906444906445,0.0,0.1439904205957192,1.0,4,14,false,8.0,4,2,0.9380738911988912,0,0.7272727272727273,7
10.341995841995843,0.0,0.09669313498844104,1.0,6,16,false,4.0,6,3,0.9026875433125433,0,0.6666666666666666,1
9.343035343035343,0.002077560829727208,0.1070315976858033,0.4,12,15,false,3.6666666666666665,12,6,0.9130933818433818,133524,0.36666666666666664,1
5.786209286209286,0.0,0.17282472004311636,1.0,4,13,false,34.5,4,2,0.9501436532686532,0,0.5149253731343284,1
